NZ_CP059048.1_7	iAF692.Mbar_A1452	41.3	46	27	0	3	48	6	51	5.6e-04	44.3
NZ_CP059048.1_11	iYO844.BSU30420	35.8	212	127	3	1	203	1	212	4.9e-29	126.7
NZ_CP059048.1_11	iYO844.BSU23960	37.1	210	126	5	1	207	1	207	6.4e-29	126.3
NZ_CP059048.1_11	iSB619.SA_RS12615	32.9	213	140	3	1	211	1	212	5.4e-28	123.2
NZ_CP059048.1_11	iJN746.PP_0225	35.5	214	130	4	1	207	1	213	5.4e-28	123.2
NZ_CP059048.1_11	iSB619.SA_RS09460	35.9	209	130	3	1	207	1	207	3.5e-27	120.6
NZ_CP059048.1_11	iJN746.PP_4483	34.1	217	132	4	2	207	4	220	4.6e-27	120.2
NZ_CP059048.1_11	iYO844.BSU03590	35.4	212	131	4	1	207	1	211	1.0e-26	119.0
NZ_CP059048.1_11	iECSF_1327.ECSF_2182	34.9	218	130	4	2	207	6	223	1.3e-26	118.6
NZ_CP059048.1_11	iECNA114_1301.ECNA114_2396	34.9	218	130	4	2	207	6	223	1.3e-26	118.6
NZ_CP059048.1_11	iSFV_1184.SFV_2373	34.4	218	131	4	2	207	6	223	2.3e-26	117.9
NZ_CP059048.1_11	iJN678.cysA	35.1	208	127	3	2	207	3	204	3.0e-26	117.5
NZ_CP059048.1_11	iG2583_1286.G2583_2843	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEKO11_1354.EKO11_1459	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECIAI39_1322.ECIAI39_2455	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iSDY_1059.SDY_2505	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEcDH1_1363.EcDH1_1350	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECH74115_1262.ECH74115_3446	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iLF82_1304.LF82_1008	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iB21_1397.B21_02191	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECP_1309.ECP_2345	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECED1_1282.ECED1_2770	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iSF_1195.SF2382	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECO111_1330.ECO111_3054	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECABU_c1320.ECABU_c26380	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEC55989_1330.EC55989_2550	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECOK1_1307.ECOK1_2539	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECDH1ME8569_1439.ECDH1ME8569_2244	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECS88_1305.ECS88_2453	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iNRG857_1313.NRG857_11680	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iUMN146_1321.UM146_05280	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iZ_1308.Z3568	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECIAI1_1343.ECIAI1_2382	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iSFxv_1172.SFxv_2627	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iETEC_1333.ETEC_2442	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iUTI89_1310.UTI89_C2590	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEC042_1314.EC042_2547	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECs_1301.ECs3190	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECSE_1348.ECSE_2615	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECDH10B_1368.ECDH10B_2468	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECB_1328.ECB_02231	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iUMNK88_1353.UMNK88_2857	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEcHS_1320.EcHS_A2456	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iSSON_1240.SSON_2364	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECO26_1355.ECO26_3294	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iSbBS512_1146.SbBS512_E2684	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECW_1372.ECW_m2495	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECBD_1354.ECBD_1353	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEcE24377_1341.EcE24377A_2600	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iY75_1357.Y75_RS12095	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECO103_1326.ECO103_2770	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iWFL_1372.ECW_m2495	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iS_1188.S2517	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECUMN_1333.ECUMN_2646	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEcSMS35_1347.EcSMS35_2462	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iEcolC_1368.EcolC_1346	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECSP_1301.ECSP_3181	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iECD_1391.ECD_02231	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	ic_1306.c2848	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iBWG_1329.BWG_2080	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iPC815.YPO1332	35.3	204	113	4	1	197	19	210	3.9e-26	117.1
NZ_CP059048.1_11	iAPECO1_1312.APECO1_4258	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iE2348C_1286.E2348C_2446	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iJO1366.b2306	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iJR904.b2306	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iAF1260.b2306	34.4	218	131	4	2	207	6	223	3.9e-26	117.1
NZ_CP059048.1_11	iYO844.BSU27430	33.3	213	138	3	1	211	1	211	6.6e-26	116.3
NZ_CP059048.1_11	iYL1228.KPN_02696	34.4	218	131	5	2	207	6	223	8.6e-26	115.9
NZ_CP059048.1_11	iSBO_1134.SBO_2343	33.9	218	132	4	2	207	6	223	1.5e-25	115.2
NZ_CP059048.1_11	iSBO_1134.SBO_0188	34.7	213	130	6	1	206	1	211	1.9e-25	114.8
NZ_CP059048.1_11	iECP_1309.ECP_2445	36.1	216	126	4	2	211	3	212	2.5e-25	114.4
NZ_CP059048.1_21	iYO844.BSU00680	65.3	173	59	1	10	181	6	178	2.0e-58	224.2
NZ_CP059048.1_22	iRC1080.CRv4_Au5_s1_g1728_t1	39.8	191	104	4	190	373	607	793	9.1e-24	110.9
NZ_CP059048.1_23	iYO844.BSU03981	52.0	485	210	5	7	487	11	476	1.7e-130	465.3
NZ_CP059048.1_23	iPC815.YPO4068	51.5	482	213	6	8	488	7	468	3.6e-125	447.6
NZ_CP059048.1_23	iECNA114_1301.ECNA114_3748	49.3	495	227	8	6	498	4	476	1.1e-121	436.0
NZ_CP059048.1_23	iECSF_1327.ECSF_3431	49.3	495	227	8	6	498	4	476	1.1e-121	436.0
NZ_CP059048.1_23	iNRG857_1313.NRG857_17890	49.3	495	227	8	6	498	4	476	1.4e-121	435.6
NZ_CP059048.1_23	iLF82_1304.LF82_1406	49.3	495	227	8	6	498	4	476	1.4e-121	435.6
NZ_CP059048.1_23	iECABU_c1320.ECABU_c40360	49.3	495	227	8	6	498	4	476	1.4e-121	435.6
NZ_CP059048.1_23	iECED1_1282.ECED1_4281	49.3	495	227	8	6	498	4	476	1.4e-121	435.6
